"peak_index","seqnames","start","end","width","strand","name"
274748,"chr8",114365992,114366211,220,"*","chr8:114365992-114366211"
274753,"chr8",114419102,114419494,393,"*","chr8:114419102-114419494"
274758,"chr8",114456090,114456565,476,"*","chr8:114456090-114456565"
274776,"chr8",114512060,114513011,952,"*","chr8:114512060-114513011"
274786,"chr8",114554991,114555555,565,"*","chr8:114554991-114555555"
274792,"chr8",114568428,114569208,781,"*","chr8:114568428-114569208"
274809,"chr8",114657870,114659081,1212,"*","chr8:114657870-114659081"
274812,"chr8",114675385,114675653,269,"*","chr8:114675385-114675653"
274822,"chr8",114716606,114717418,813,"*","chr8:114716606-114717418"
274849,"chr8",114850625,114851195,571,"*","chr8:114850625-114851195"
274855,"chr8",114876106,114877293,1188,"*","chr8:114876106-114877293"
274875,"chr8",114941778,114942123,346,"*","chr8:114941778-114942123"
274877,"chr8",114958402,114959244,843,"*","chr8:114958402-114959244"
274894,"chr8",115016023,115016305,283,"*","chr8:115016023-115016305"
274895,"chr8",115019644,115019931,288,"*","chr8:115019644-115019931"
274917,"chr8",115143717,115144628,912,"*","chr8:115143717-115144628"
274925,"chr8",115207545,115208078,534,"*","chr8:115207545-115208078"
274933,"chr8",115249911,115250969,1059,"*","chr8:115249911-115250969"
274934,"chr8",115256783,115257000,218,"*","chr8:115256783-115257000"
274937,"chr8",115269737,115270481,745,"*","chr8:115269737-115270481"
274944,"chr8",115317166,115317696,531,"*","chr8:115317166-115317696"
274955,"chr8",115383005,115383298,294,"*","chr8:115383005-115383298"
274959,"chr8",115414177,115414703,527,"*","chr8:115414177-115414703"
275005,"chr8",115705963,115706260,298,"*","chr8:115705963-115706260"
275006,"chr8",115706586,115708599,2014,"*","chr8:115706586-115708599"
275010,"chr8",115719071,115719835,765,"*","chr8:115719071-115719835"
275071,"chr8",116036493,116037092,600,"*","chr8:116036493-116037092"
275074,"chr8",116067729,116067958,230,"*","chr8:116067729-116067958"
275092,"chr8",116174873,116175447,575,"*","chr8:116174873-116175447"
275109,"chr8",116268099,116268709,611,"*","chr8:116268099-116268709"
275118,"chr8",116312790,116313295,506,"*","chr8:116312790-116313295"
275133,"chr8",116403379,116403627,249,"*","chr8:116403379-116403627"
275179,"chr8",116772018,116772667,650,"*","chr8:116772018-116772667"
275187,"chr8",116821464,116821727,264,"*","chr8:116821464-116821727"
275193,"chr8",116863440,116863904,465,"*","chr8:116863440-116863904"
275221,"chr8",117022466,117023104,639,"*","chr8:117022466-117023104"
275230,"chr8",117060448,117060855,408,"*","chr8:117060448-117060855"
275249,"chr8",117136708,117137756,1049,"*","chr8:117136708-117137756"
275310,"chr8",117333768,117335456,1689,"*","chr8:117333768-117335456"
275317,"chr8",117355365,117355565,201,"*","chr8:117355365-117355565"
275333,"chr8",117395188,117395912,725,"*","chr8:117395188-117395912"
275349,"chr8",117454201,117454653,453,"*","chr8:117454201-117454653"
275362,"chr8",117498279,117499247,969,"*","chr8:117498279-117499247"
275424,"chr8",117911916,117912250,335,"*","chr8:117911916-117912250"
275427,"chr8",117956187,117956493,307,"*","chr8:117956187-117956493"
275445,"chr8",118189390,118190232,843,"*","chr8:118189390-118190232"
275446,"chr8",118237295,118237562,268,"*","chr8:118237295-118237562"
275449,"chr8",118271011,118271485,475,"*","chr8:118271011-118271485"
275471,"chr8",118446841,118447056,216,"*","chr8:118446841-118447056"
275615,"chr8",119613414,119613649,236,"*","chr8:119613414-119613649"
275636,"chr8",119674355,119674708,354,"*","chr8:119674355-119674708"
275659,"chr8",119756759,119757294,536,"*","chr8:119756759-119757294"
275673,"chr8",119805263,119805877,615,"*","chr8:119805263-119805877"
275674,"chr8",119806484,119807349,866,"*","chr8:119806484-119807349"
275713,"chr8",119929732,119929933,202,"*","chr8:119929732-119929933"
275715,"chr8",119935731,119936077,347,"*","chr8:119935731-119936077"
275740,"chr8",120004214,120005446,1233,"*","chr8:120004214-120005446"
275744,"chr8",120016597,120016895,299,"*","chr8:120016597-120016895"
275748,"chr8",120020431,120020765,335,"*","chr8:120020431-120020765"
275750,"chr8",120025955,120026170,216,"*","chr8:120025955-120026170"
275759,"chr8",120051249,120051607,359,"*","chr8:120051249-120051607"
275770,"chr8",120100627,120102127,1501,"*","chr8:120100627-120102127"
275783,"chr8",120133329,120133769,441,"*","chr8:120133329-120133769"
275796,"chr8",120164102,120165080,979,"*","chr8:120164102-120165080"
275818,"chr8",120227830,120229221,1392,"*","chr8:120227830-120229221"
275840,"chr8",120284995,120285710,716,"*","chr8:120284995-120285710"
275853,"chr8",120318586,120318831,246,"*","chr8:120318586-120318831"
275863,"chr8",120343322,120343625,304,"*","chr8:120343322-120343625"
275881,"chr8",120382256,120383155,900,"*","chr8:120382256-120383155"
275905,"chr8",120437503,120438548,1046,"*","chr8:120437503-120438548"
275915,"chr8",120462118,120462827,710,"*","chr8:120462118-120462827"
275966,"chr8",120574158,120574690,533,"*","chr8:120574158-120574690"
275968,"chr8",120575683,120576702,1020,"*","chr8:120575683-120576702"
275984,"chr8",120644634,120645182,549,"*","chr8:120644634-120645182"
275985,"chr8",120656581,120657151,571,"*","chr8:120656581-120657151"
275990,"chr8",120677426,120677713,288,"*","chr8:120677426-120677713"
276021,"chr8",120751959,120752614,656,"*","chr8:120751959-120752614"
276035,"chr8",120796292,120796818,527,"*","chr8:120796292-120796818"
276036,"chr8",120800581,120800986,406,"*","chr8:120800581-120800986"
276049,"chr8",120847891,120848225,335,"*","chr8:120847891-120848225"
276060,"chr8",120902218,120903075,858,"*","chr8:120902218-120903075"
276068,"chr8",120936262,120936580,319,"*","chr8:120936262-120936580"
276094,"chr8",121021371,121021990,620,"*","chr8:121021371-121021990"
276097,"chr8",121033425,121034261,837,"*","chr8:121033425-121034261"
276099,"chr8",121039118,121039612,495,"*","chr8:121039118-121039612"
276101,"chr8",121071662,121071944,283,"*","chr8:121071662-121071944"
276121,"chr8",121152463,121152931,469,"*","chr8:121152463-121152931"
276122,"chr8",121157688,121157895,208,"*","chr8:121157688-121157895"
276142,"chr8",121204236,121204467,232,"*","chr8:121204236-121204467"
276148,"chr8",121220005,121221094,1090,"*","chr8:121220005-121221094"
276168,"chr8",121279556,121279954,399,"*","chr8:121279556-121279954"
276172,"chr8",121300607,121302721,2115,"*","chr8:121300607-121302721"
276179,"chr8",121319692,121320013,322,"*","chr8:121319692-121320013"
276201,"chr8",121390806,121391108,303,"*","chr8:121390806-121391108"
276221,"chr8",121458751,121459395,645,"*","chr8:121458751-121459395"
276227,"chr8",121477738,121478677,940,"*","chr8:121477738-121478677"
276242,"chr8",121547096,121547646,551,"*","chr8:121547096-121547646"
276247,"chr8",121563917,121564233,317,"*","chr8:121563917-121564233"
276275,"chr8",121660795,121661236,442,"*","chr8:121660795-121661236"
276278,"chr8",121665178,121666013,836,"*","chr8:121665178-121666013"
276317,"chr8",121872278,121872524,247,"*","chr8:121872278-121872524"
276320,"chr8",121877410,121877745,336,"*","chr8:121877410-121877745"
276323,"chr8",121882089,121882289,201,"*","chr8:121882089-121882289"
276335,"chr8",121925715,121926161,447,"*","chr8:121925715-121926161"
276349,"chr8",121964861,121965237,377,"*","chr8:121964861-121965237"
276368,"chr8",122030959,122031435,477,"*","chr8:122030959-122031435"
276370,"chr8",122036565,122036824,260,"*","chr8:122036565-122036824"
276379,"chr8",122071231,122071806,576,"*","chr8:122071231-122071806"
276391,"chr8",122102609,122102977,369,"*","chr8:122102609-122102977"
276396,"chr8",122112437,122112919,483,"*","chr8:122112437-122112919"
276425,"chr8",122224853,122225191,339,"*","chr8:122224853-122225191"
276438,"chr8",122283572,122283894,323,"*","chr8:122283572-122283894"
276457,"chr8",122345298,122345558,261,"*","chr8:122345298-122345558"
276468,"chr8",122376283,122377572,1290,"*","chr8:122376283-122377572"
276478,"chr8",122423416,122424282,867,"*","chr8:122423416-122424282"
276495,"chr8",122475808,122476530,723,"*","chr8:122475808-122476530"
276520,"chr8",122558823,122559677,855,"*","chr8:122558823-122559677"
276548,"chr8",122655951,122656529,579,"*","chr8:122655951-122656529"
276554,"chr8",122665312,122666291,980,"*","chr8:122665312-122666291"
276582,"chr8",122805325,122805886,562,"*","chr8:122805325-122805886"
276609,"chr8",122912394,122912655,262,"*","chr8:122912394-122912655"
276617,"chr8",122934138,122934338,201,"*","chr8:122934138-122934338"
276618,"chr8",122934632,122934996,365,"*","chr8:122934632-122934996"
276627,"chr8",122976310,122976543,234,"*","chr8:122976310-122976543"
276629,"chr8",122980111,122980514,404,"*","chr8:122980111-122980514"
276642,"chr8",123021213,123021763,551,"*","chr8:123021213-123021763"
276646,"chr8",123032932,123033206,275,"*","chr8:123032932-123033206"
276655,"chr8",123100476,123100854,379,"*","chr8:123100476-123100854"
276677,"chr8",123190673,123191247,575,"*","chr8:123190673-123191247"
276680,"chr8",123193390,123193711,322,"*","chr8:123193390-123193711"
276683,"chr8",123200327,123200535,209,"*","chr8:123200327-123200535"
276684,"chr8",123202151,123202848,698,"*","chr8:123202151-123202848"
276702,"chr8",123284077,123284451,375,"*","chr8:123284077-123284451"
276722,"chr8",123347267,123347646,380,"*","chr8:123347267-123347646"
276730,"chr8",123400654,123400932,279,"*","chr8:123400654-123400932"
276762,"chr8",123665761,123665961,201,"*","chr8:123665761-123665961"
276788,"chr8",123757081,123757416,336,"*","chr8:123757081-123757416"
276793,"chr8",123766716,123767036,321,"*","chr8:123766716-123767036"
276794,"chr8",123769011,123769503,493,"*","chr8:123769011-123769503"
276810,"chr8",123813342,123814029,688,"*","chr8:123813342-123814029"
276816,"chr8",123846745,123847017,273,"*","chr8:123846745-123847017"
276819,"chr8",123867181,123867460,280,"*","chr8:123867181-123867460"
276820,"chr8",123876948,123877253,306,"*","chr8:123876948-123877253"
276821,"chr8",123884858,123885412,555,"*","chr8:123884858-123885412"
276831,"chr8",123973397,123974110,714,"*","chr8:123973397-123974110"
276836,"chr8",123998615,123998912,298,"*","chr8:123998615-123998912"
276860,"chr8",124143362,124143664,303,"*","chr8:124143362-124143664"
276864,"chr8",124156121,124156889,769,"*","chr8:124156121-124156889"
276882,"chr8",124239618,124239946,329,"*","chr8:124239618-124239946"
276901,"chr8",124272943,124273441,499,"*","chr8:124272943-124273441"
276908,"chr8",124285080,124285876,797,"*","chr8:124285080-124285876"
276915,"chr8",124302037,124302612,576,"*","chr8:124302037-124302612"
276927,"chr8",124331867,124332252,386,"*","chr8:124331867-124332252"
276928,"chr8",124332795,124333072,278,"*","chr8:124332795-124333072"
276930,"chr8",124344230,124344502,273,"*","chr8:124344230-124344502"
276946,"chr8",124399043,124400070,1028,"*","chr8:124399043-124400070"
276969,"chr8",124534744,124535169,426,"*","chr8:124534744-124535169"
276970,"chr8",124535725,124535948,224,"*","chr8:124535725-124535948"
276976,"chr8",124585649,124586589,941,"*","chr8:124585649-124586589"
277028,"chr8",124817036,124817341,306,"*","chr8:124817036-124817341"
277034,"chr8",124838577,124839003,427,"*","chr8:124838577-124839003"
277050,"chr8",124916460,124916755,296,"*","chr8:124916460-124916755"
277057,"chr8",124929937,124930668,732,"*","chr8:124929937-124930668"
277066,"chr8",124970531,124971186,656,"*","chr8:124970531-124971186"
277070,"chr8",124993103,124993437,335,"*","chr8:124993103-124993437"
277072,"chr8",125012666,125013399,734,"*","chr8:125012666-125013399"
277104,"chr8",125139660,125140303,644,"*","chr8:125139660-125140303"
277124,"chr8",125220281,125220641,361,"*","chr8:125220281-125220641"
277136,"chr8",125251940,125252244,305,"*","chr8:125251940-125252244"
277163,"chr8",125342716,125343355,640,"*","chr8:125342716-125343355"
277167,"chr8",125363408,125363608,201,"*","chr8:125363408-125363608"
277197,"chr8",125455727,125456057,331,"*","chr8:125455727-125456057"
277203,"chr8",125474875,125475457,583,"*","chr8:125474875-125475457"
277215,"chr8",125507489,125507754,266,"*","chr8:125507489-125507754"
277240,"chr8",125558379,125559407,1029,"*","chr8:125558379-125559407"
277241,"chr8",125560932,125561694,763,"*","chr8:125560932-125561694"
277256,"chr8",125620964,125621296,333,"*","chr8:125620964-125621296"
277271,"chr8",125681476,125681676,201,"*","chr8:125681476-125681676"
277279,"chr8",125708989,125709723,735,"*","chr8:125708989-125709723"
277284,"chr8",125722850,125723204,355,"*","chr8:125722850-125723204"
277308,"chr8",125806615,125806973,359,"*","chr8:125806615-125806973"
277311,"chr8",125818713,125819362,650,"*","chr8:125818713-125819362"
277331,"chr8",125897922,125898628,707,"*","chr8:125897922-125898628"
277332,"chr8",125898870,125899358,489,"*","chr8:125898870-125899358"
277349,"chr8",125964184,125964393,210,"*","chr8:125964184-125964393"
277361,"chr8",126000229,126000462,234,"*","chr8:126000229-126000462"
277362,"chr8",126006239,126006738,500,"*","chr8:126006239-126006738"
277412,"chr8",126301714,126302145,432,"*","chr8:126301714-126302145"
277431,"chr8",126404755,126405028,274,"*","chr8:126404755-126405028"
277436,"chr8",126434028,126434282,255,"*","chr8:126434028-126434282"
277443,"chr8",126464172,126464612,441,"*","chr8:126464172-126464612"
277485,"chr8",126600937,126601722,786,"*","chr8:126600937-126601722"
277488,"chr8",126610669,126611361,693,"*","chr8:126610669-126611361"
277502,"chr8",126656705,126657389,685,"*","chr8:126656705-126657389"
277516,"chr8",126689026,126689323,298,"*","chr8:126689026-126689323"
277522,"chr8",126706347,126706819,473,"*","chr8:126706347-126706819"
277542,"chr8",126757957,126758851,895,"*","chr8:126757957-126758851"
277581,"chr8",126864774,126865056,283,"*","chr8:126864774-126865056"
277599,"chr8",126907490,126907897,408,"*","chr8:126907490-126907897"
277620,"chr8",126965188,126965850,663,"*","chr8:126965188-126965850"
277625,"chr8",126975965,126976176,212,"*","chr8:126975965-126976176"
277639,"chr8",127070165,127070953,789,"*","chr8:127070165-127070953"
277640,"chr8",127073269,127073741,473,"*","chr8:127073269-127073741"
277642,"chr8",127079497,127079907,411,"*","chr8:127079497-127079907"
277646,"chr8",127087713,127087913,201,"*","chr8:127087713-127087913"
277653,"chr8",127097051,127097541,491,"*","chr8:127097051-127097541"
277656,"chr8",127103390,127103670,281,"*","chr8:127103390-127103670"
277665,"chr8",127124828,127125246,419,"*","chr8:127124828-127125246"
277678,"chr8",127145367,127145659,293,"*","chr8:127145367-127145659"
277685,"chr8",127159673,127159884,212,"*","chr8:127159673-127159884"
277701,"chr8",127207562,127207921,360,"*","chr8:127207562-127207921"
277703,"chr8",127210866,127211257,392,"*","chr8:127210866-127211257"
277710,"chr8",127229417,127230578,1162,"*","chr8:127229417-127230578"
277727,"chr8",127298564,127299147,584,"*","chr8:127298564-127299147"
277747,"chr8",127344773,127345242,470,"*","chr8:127344773-127345242"
277749,"chr8",127346851,127347431,581,"*","chr8:127346851-127347431"
277755,"chr8",127387199,127387890,692,"*","chr8:127387199-127387890"
277763,"chr8",127437701,127438247,547,"*","chr8:127437701-127438247"
277773,"chr8",127472419,127472655,237,"*","chr8:127472419-127472655"
277799,"chr8",127572524,127573128,605,"*","chr8:127572524-127573128"
277817,"chr8",127694526,127695474,949,"*","chr8:127694526-127695474"
277822,"chr8",127719797,127721368,1572,"*","chr8:127719797-127721368"
277831,"chr8",127775659,127776322,664,"*","chr8:127775659-127776322"
277840,"chr8",127814980,127815288,309,"*","chr8:127814980-127815288"
277877,"chr8",127985857,127986182,326,"*","chr8:127985857-127986182"
277878,"chr8",127988199,127988485,287,"*","chr8:127988199-127988485"
277890,"chr8",128035856,128036226,371,"*","chr8:128035856-128036226"
277900,"chr8",128111352,128111617,266,"*","chr8:128111352-128111617"
277902,"chr8",128112907,128113647,741,"*","chr8:128112907-128113647"
277930,"chr8",128240054,128240330,277,"*","chr8:128240054-128240330"
277933,"chr8",128263409,128263729,321,"*","chr8:128263409-128263729"
277945,"chr8",128331577,128331787,211,"*","chr8:128331577-128331787"
277951,"chr8",128362520,128362933,414,"*","chr8:128362520-128362933"
277958,"chr8",128386872,128387958,1087,"*","chr8:128386872-128387958"
277964,"chr8",128409105,128409421,317,"*","chr8:128409105-128409421"
277975,"chr8",128453711,128453914,204,"*","chr8:128453711-128453914"
277977,"chr8",128459715,128460192,478,"*","chr8:128459715-128460192"
277986,"chr8",128477820,128478085,266,"*","chr8:128477820-128478085"
278036,"chr8",128727414,128727718,305,"*","chr8:128727414-128727718"
278042,"chr8",128843994,128844281,288,"*","chr8:128843994-128844281"
278048,"chr9",3002206,3002406,201,"*","chr9:3002206-3002406"
278071,"chr9",3846430,3846939,510,"*","chr9:3846430-3846939"
278079,"chr9",4276224,4276498,275,"*","chr9:4276224-4276498"
278100,"chr9",4795412,4796585,1174,"*","chr9:4795412-4796585"
278101,"chr9",4803373,4803694,322,"*","chr9:4803373-4803694"
278106,"chr9",4994464,4995151,688,"*","chr9:4994464-4995151"
278112,"chr9",5344357,5344560,204,"*","chr9:5344357-5344560"
278113,"chr9",5345273,5346011,739,"*","chr9:5345273-5346011"
278115,"chr9",5456162,5456686,525,"*","chr9:5456162-5456686"
278121,"chr9",5634467,5635539,1073,"*","chr9:5634467-5635539"
278173,"chr9",6413872,6414078,207,"*","chr9:6413872-6414078"
278177,"chr9",6454834,6455049,216,"*","chr9:6454834-6455049"
278207,"chr9",7250786,7251083,298,"*","chr9:7250786-7251083"
278216,"chr9",7402043,7402333,291,"*","chr9:7402043-7402333"
278224,"chr9",7518367,7518795,429,"*","chr9:7518367-7518795"
278225,"chr9",7545128,7546046,919,"*","chr9:7545128-7546046"
278229,"chr9",7560110,7560538,429,"*","chr9:7560110-7560538"
278231,"chr9",7567448,7567869,422,"*","chr9:7567448-7567869"
278232,"chr9",7568101,7568314,214,"*","chr9:7568101-7568314"
278236,"chr9",7595031,7595793,763,"*","chr9:7595031-7595793"
278253,"chr9",7774764,7775003,240,"*","chr9:7774764-7775003"
278258,"chr9",7789020,7789616,597,"*","chr9:7789020-7789616"
278267,"chr9",7836559,7837682,1124,"*","chr9:7836559-7837682"
278275,"chr9",7868237,7868490,254,"*","chr9:7868237-7868490"
278283,"chr9",7902290,7902860,571,"*","chr9:7902290-7902860"
278285,"chr9",7906821,7907143,323,"*","chr9:7906821-7907143"
278305,"chr9",7981385,7981628,244,"*","chr9:7981385-7981628"
278323,"chr9",8156936,8157713,778,"*","chr9:8156936-8157713"
278328,"chr9",8249611,8249927,317,"*","chr9:8249611-8249927"
278329,"chr9",8254649,8254954,306,"*","chr9:8254649-8254954"
278330,"chr9",8260676,8260881,206,"*","chr9:8260676-8260881"
278374,"chr9",9093224,9093733,510,"*","chr9:9093224-9093733"
278391,"chr9",9144544,9145297,754,"*","chr9:9144544-9145297"
278393,"chr9",9152831,9153074,244,"*","chr9:9152831-9153074"
278395,"chr9",9156095,9156547,453,"*","chr9:9156095-9156547"
278466,"chr9",9882813,9883647,835,"*","chr9:9882813-9883647"
278479,"chr9",10101640,10102563,924,"*","chr9:10101640-10102563"
278494,"chr9",10324883,10325266,384,"*","chr9:10324883-10325266"
278544,"chr9",12493038,12493659,622,"*","chr9:12493038-12493659"
278555,"chr9",12931585,12932405,821,"*","chr9:12931585-12932405"
278581,"chr9",13319520,13319863,344,"*","chr9:13319520-13319863"
278589,"chr9",13443693,13444008,316,"*","chr9:13443693-13444008"
278594,"chr9",13458282,13458482,201,"*","chr9:13458282-13458482"
278607,"chr9",13497303,13498659,1357,"*","chr9:13497303-13498659"
278609,"chr9",13509963,13510234,272,"*","chr9:13509963-13510234"
278622,"chr9",13549170,13549410,241,"*","chr9:13549170-13549410"
278626,"chr9",13560848,13561050,203,"*","chr9:13560848-13561050"
278636,"chr9",13603661,13604091,431,"*","chr9:13603661-13604091"
278650,"chr9",13661842,13662761,920,"*","chr9:13661842-13662761"
278652,"chr9",13673694,13673966,273,"*","chr9:13673694-13673966"
278671,"chr9",13838603,13839038,436,"*","chr9:13838603-13839038"
278686,"chr9",13909181,13909543,363,"*","chr9:13909181-13909543"
278687,"chr9",13909841,13910127,287,"*","chr9:13909841-13910127"
278699,"chr9",13972102,13972528,427,"*","chr9:13972102-13972528"
278705,"chr9",14001221,14001971,751,"*","chr9:14001221-14001971"
278748,"chr9",14213254,14213837,584,"*","chr9:14213254-14213837"
278756,"chr9",14259609,14260197,589,"*","chr9:14259609-14260197"
278758,"chr9",14262861,14263484,624,"*","chr9:14262861-14263484"
278764,"chr9",14304845,14305177,333,"*","chr9:14304845-14305177"
278768,"chr9",14329690,14329905,216,"*","chr9:14329690-14329905"
278780,"chr9",14395186,14395386,201,"*","chr9:14395186-14395386"
278787,"chr9",14500278,14501022,745,"*","chr9:14500278-14501022"
278798,"chr9",14559418,14560009,592,"*","chr9:14559418-14560009"
278799,"chr9",14560787,14561051,265,"*","chr9:14560787-14561051"
278812,"chr9",14624121,14624324,204,"*","chr9:14624121-14624324"
278818,"chr9",14648915,14649194,280,"*","chr9:14648915-14649194"
278833,"chr9",14716533,14716917,385,"*","chr9:14716533-14716917"
278857,"chr9",14854783,14855037,255,"*","chr9:14854783-14855037"
278858,"chr9",14857853,14858117,265,"*","chr9:14857853-14858117"
278859,"chr9",14858460,14858883,424,"*","chr9:14858460-14858883"
278865,"chr9",14884806,14885138,333,"*","chr9:14884806-14885138"
278888,"chr9",15018924,15019151,228,"*","chr9:15018924-15019151"
278902,"chr9",15095385,15095736,352,"*","chr9:15095385-15095736"
278921,"chr9",15234806,15235038,233,"*","chr9:15234806-15235038"
278925,"chr9",15240393,15240607,215,"*","chr9:15240393-15240607"
278941,"chr9",15324282,15324584,303,"*","chr9:15324282-15324584"
278966,"chr9",15491929,15492209,281,"*","chr9:15491929-15492209"
278969,"chr9",15498437,15498674,238,"*","chr9:15498437-15498674"
278970,"chr9",15500209,15500471,263,"*","chr9:15500209-15500471"
278983,"chr9",15518691,15518891,201,"*","chr9:15518691-15518891"
278989,"chr9",15528409,15528962,554,"*","chr9:15528409-15528962"
278997,"chr9",15552597,15552923,327,"*","chr9:15552597-15552923"
279002,"chr9",15587391,15587795,405,"*","chr9:15587391-15587795"
279023,"chr9",15685414,15685723,310,"*","chr9:15685414-15685723"
279088,"chr9",16216158,16216748,591,"*","chr9:16216158-16216748"
279104,"chr9",16333423,16334027,605,"*","chr9:16333423-16334027"
279106,"chr9",16346602,16346893,292,"*","chr9:16346602-16346893"
279155,"chr9",17269666,17270115,450,"*","chr9:17269666-17270115"
279158,"chr9",17289014,17289952,939,"*","chr9:17289014-17289952"
279179,"chr9",18002819,18003021,203,"*","chr9:18002819-18003021"
279180,"chr9",18177314,18177595,282,"*","chr9:18177314-18177595"
279185,"chr9",18326360,18326686,327,"*","chr9:18326360-18326686"
279189,"chr9",18464052,18464418,367,"*","chr9:18464052-18464418"
279203,"chr9",20382139,20382530,392,"*","chr9:20382139-20382530"
279208,"chr9",20453921,20454193,273,"*","chr9:20453921-20454193"
279219,"chr9",20510605,20511031,427,"*","chr9:20510605-20511031"
279227,"chr9",20642215,20643616,1402,"*","chr9:20642215-20643616"
279263,"chr9",20814973,20815507,535,"*","chr9:20814973-20815507"
279269,"chr9",20867071,20867374,304,"*","chr9:20867071-20867374"
279279,"chr9",20946708,20947022,315,"*","chr9:20946708-20947022"
279282,"chr9",20961771,20961997,227,"*","chr9:20961771-20961997"
279290,"chr9",20985947,20986545,599,"*","chr9:20985947-20986545"
279297,"chr9",20997382,20997594,213,"*","chr9:20997382-20997594"
279299,"chr9",21000827,21001260,434,"*","chr9:21000827-21001260"
279304,"chr9",21015212,21016331,1120,"*","chr9:21015212-21016331"
279326,"chr9",21137311,21137746,436,"*","chr9:21137311-21137746"
279329,"chr9",21149768,21150378,611,"*","chr9:21149768-21150378"
279378,"chr9",21324388,21324837,450,"*","chr9:21324388-21324837"
279385,"chr9",21337737,21338209,473,"*","chr9:21337737-21338209"
279411,"chr9",21453179,21453741,563,"*","chr9:21453179-21453741"
279414,"chr9",21460355,21461038,684,"*","chr9:21460355-21461038"
279453,"chr9",21690036,21690644,609,"*","chr9:21690036-21690644"
279458,"chr9",21699516,21699849,334,"*","chr9:21699516-21699849"
279472,"chr9",21759248,21759541,294,"*","chr9:21759248-21759541"
279477,"chr9",21770022,21770337,316,"*","chr9:21770022-21770337"
279495,"chr9",21845650,21845863,214,"*","chr9:21845650-21845863"
279515,"chr9",21927071,21927917,847,"*","chr9:21927071-21927917"
279520,"chr9",21955452,21956416,965,"*","chr9:21955452-21956416"
279524,"chr9",21963443,21963997,555,"*","chr9:21963443-21963997"
279531,"chr9",22016441,22016667,227,"*","chr9:22016441-22016667"
279533,"chr9",22037684,22038409,726,"*","chr9:22037684-22038409"
279545,"chr9",22092819,22093272,454,"*","chr9:22092819-22093272"
279554,"chr9",22136844,22137736,893,"*","chr9:22136844-22137736"
279558,"chr9",22155742,22156013,272,"*","chr9:22155742-22156013"
279567,"chr9",22216939,22217197,259,"*","chr9:22216939-22217197"
279573,"chr9",22233783,22234002,220,"*","chr9:22233783-22234002"
279592,"chr9",22408555,22408767,213,"*","chr9:22408555-22408767"
279593,"chr9",22411316,22411997,682,"*","chr9:22411316-22411997"
279594,"chr9",22417329,22418141,813,"*","chr9:22417329-22418141"
279609,"chr9",22502860,22503453,594,"*","chr9:22502860-22503453"
279678,"chr9",22980713,22980969,257,"*","chr9:22980713-22980969"
279681,"chr9",22998281,22999123,843,"*","chr9:22998281-22999123"
279690,"chr9",23035475,23035859,385,"*","chr9:23035475-23035859"
279692,"chr9",23041084,23042653,1570,"*","chr9:23041084-23042653"
279701,"chr9",23100256,23100504,249,"*","chr9:23100256-23100504"
279703,"chr9",23102176,23102755,580,"*","chr9:23102176-23102755"
279714,"chr9",23150909,23151681,773,"*","chr9:23150909-23151681"
279719,"chr9",23190957,23191457,501,"*","chr9:23190957-23191457"
279734,"chr9",23250242,23250592,351,"*","chr9:23250242-23250592"
279741,"chr9",23305909,23306154,246,"*","chr9:23305909-23306154"
279772,"chr9",23548904,23549349,446,"*","chr9:23548904-23549349"
279789,"chr9",23773338,23773578,241,"*","chr9:23773338-23773578"
279794,"chr9",23956259,23957189,931,"*","chr9:23956259-23957189"
279803,"chr9",24190176,24190399,224,"*","chr9:24190176-24190399"
279804,"chr9",24218898,24219172,275,"*","chr9:24218898-24219172"
279833,"chr9",24834096,24834317,222,"*","chr9:24834096-24834317"
279861,"chr9",25140382,25140830,449,"*","chr9:25140382-25140830"
279871,"chr9",25191842,25192141,300,"*","chr9:25191842-25192141"
279892,"chr9",25309777,25310294,518,"*","chr9:25309777-25310294"
279906,"chr9",25489580,25490023,444,"*","chr9:25489580-25490023"
279910,"chr9",25498701,25499705,1005,"*","chr9:25498701-25499705"
279927,"chr9",25556093,25556391,299,"*","chr9:25556093-25556391"
279929,"chr9",25570792,25571890,1099,"*","chr9:25570792-25571890"
279947,"chr9",26519695,26520690,996,"*","chr9:26519695-26520690"
279957,"chr9",26700605,26701112,508,"*","chr9:26700605-26701112"
279981,"chr9",26922656,26922912,257,"*","chr9:26922656-26922912"
279990,"chr9",27029200,27031017,1818,"*","chr9:27029200-27031017"
280006,"chr9",27134485,27135086,602,"*","chr9:27134485-27135086"
280011,"chr9",27154887,27155796,910,"*","chr9:27154887-27155796"
280031,"chr9",27289760,27290344,585,"*","chr9:27289760-27290344"
280037,"chr9",27335004,27335384,381,"*","chr9:27335004-27335384"
280044,"chr9",27414159,27414605,447,"*","chr9:27414159-27414605"
280045,"chr9",27423560,27424109,550,"*","chr9:27423560-27424109"
280059,"chr9",27739499,27739766,268,"*","chr9:27739499-27739766"
280063,"chr9",27813537,27814000,464,"*","chr9:27813537-27814000"
280069,"chr9",27945647,27946118,472,"*","chr9:27945647-27946118"
280116,"chr9",28473496,28473696,201,"*","chr9:28473496-28473696"
280168,"chr9",29330707,29330957,251,"*","chr9:29330707-29330957"
280196,"chr9",29593650,29593915,266,"*","chr9:29593650-29593915"
280199,"chr9",29610909,29611329,421,"*","chr9:29610909-29611329"
