"peak_index","seqnames","start","end","width","strand","name"
3838,"chr1",47607525,47608056,532,"*","chr1:47607525-47608056"
3839,"chr1",47854037,47855107,1071,"*","chr1:47854037-47855107"
3840,"chr1",48007326,48007774,449,"*","chr1:48007326-48007774"
3841,"chr1",48032776,48033078,303,"*","chr1:48032776-48033078"
3842,"chr1",48042646,48042846,201,"*","chr1:48042646-48042846"
3843,"chr1",49361780,49362134,355,"*","chr1:49361780-49362134"
3844,"chr1",49465207,49465407,201,"*","chr1:49465207-49465407"
3845,"chr1",49975353,49975619,267,"*","chr1:49975353-49975619"
3846,"chr1",50149651,50149947,297,"*","chr1:50149651-50149947"
3847,"chr1",50399707,50400067,361,"*","chr1:50399707-50400067"
3848,"chr1",50518291,50518570,280,"*","chr1:50518291-50518570"
3849,"chr1",50537650,50537984,335,"*","chr1:50537650-50537984"
3850,"chr1",50623009,50623407,399,"*","chr1:50623009-50623407"
3851,"chr1",50652419,50652718,300,"*","chr1:50652419-50652718"
3852,"chr1",50668550,50669024,475,"*","chr1:50668550-50669024"
3853,"chr1",50688523,50689073,551,"*","chr1:50688523-50689073"
3854,"chr1",50697696,50698253,558,"*","chr1:50697696-50698253"
3855,"chr1",50745579,50746224,646,"*","chr1:50745579-50746224"
3856,"chr1",50795126,50795795,670,"*","chr1:50795126-50795795"
3857,"chr1",50836087,50836647,561,"*","chr1:50836087-50836647"
3858,"chr1",50869576,50870019,444,"*","chr1:50869576-50870019"
3859,"chr1",50895305,50895683,379,"*","chr1:50895305-50895683"
3860,"chr1",50926615,50928249,1635,"*","chr1:50926615-50928249"
3861,"chr1",50962327,50962857,531,"*","chr1:50962327-50962857"
3862,"chr1",50963474,50964030,557,"*","chr1:50963474-50964030"
3863,"chr1",50965186,50965712,527,"*","chr1:50965186-50965712"
3864,"chr1",50981381,50981581,201,"*","chr1:50981381-50981581"
3865,"chr1",50994596,50994998,403,"*","chr1:50994596-50994998"
3866,"chr1",51023249,51023449,201,"*","chr1:51023249-51023449"
3867,"chr1",51026718,51026967,250,"*","chr1:51026718-51026967"
3868,"chr1",51040421,51040721,301,"*","chr1:51040421-51040721"
3869,"chr1",51074703,51075287,585,"*","chr1:51074703-51075287"
3870,"chr1",51076390,51076926,537,"*","chr1:51076390-51076926"
3871,"chr1",51092542,51092805,264,"*","chr1:51092542-51092805"
3872,"chr1",51094816,51095343,528,"*","chr1:51094816-51095343"
3873,"chr1",51097088,51097863,776,"*","chr1:51097088-51097863"
3874,"chr1",51104942,51105384,443,"*","chr1:51104942-51105384"
3875,"chr1",51106708,51107058,351,"*","chr1:51106708-51107058"
3876,"chr1",51116367,51116657,291,"*","chr1:51116367-51116657"
3877,"chr1",51119882,51120124,243,"*","chr1:51119882-51120124"
3878,"chr1",51136898,51137339,442,"*","chr1:51136898-51137339"
3879,"chr1",51137544,51137795,252,"*","chr1:51137544-51137795"
3880,"chr1",51140305,51140648,344,"*","chr1:51140305-51140648"
3881,"chr1",51148441,51149216,776,"*","chr1:51148441-51149216"
3882,"chr1",51152048,51152511,464,"*","chr1:51152048-51152511"
3883,"chr1",51153051,51153336,286,"*","chr1:51153051-51153336"
3884,"chr1",51191790,51191990,201,"*","chr1:51191790-51191990"
3885,"chr1",51216473,51216758,286,"*","chr1:51216473-51216758"
3886,"chr1",51241566,51242198,633,"*","chr1:51241566-51242198"
3887,"chr1",51243853,51244390,538,"*","chr1:51243853-51244390"
3888,"chr1",51245339,51246065,727,"*","chr1:51245339-51246065"
3889,"chr1",51250404,51250636,233,"*","chr1:51250404-51250636"
3890,"chr1",51258383,51258642,260,"*","chr1:51258383-51258642"
3891,"chr1",51265073,51266492,1420,"*","chr1:51265073-51266492"
3892,"chr1",51267304,51267867,564,"*","chr1:51267304-51267867"
3893,"chr1",51272095,51272362,268,"*","chr1:51272095-51272362"
3894,"chr1",51272583,51273123,541,"*","chr1:51272583-51273123"
3895,"chr1",51274084,51274369,286,"*","chr1:51274084-51274369"
3896,"chr1",51276404,51276604,201,"*","chr1:51276404-51276604"
3897,"chr1",51278310,51278696,387,"*","chr1:51278310-51278696"
3898,"chr1",51288453,51288695,243,"*","chr1:51288453-51288695"
3899,"chr1",51288777,51290561,1785,"*","chr1:51288777-51290561"
3900,"chr1",51290831,51291033,203,"*","chr1:51290831-51291033"
3901,"chr1",51292312,51292790,479,"*","chr1:51292312-51292790"
3902,"chr1",51297354,51297554,201,"*","chr1:51297354-51297554"
3903,"chr1",51300301,51300694,394,"*","chr1:51300301-51300694"
3904,"chr1",51303723,51304686,964,"*","chr1:51303723-51304686"
3905,"chr1",51315750,51316007,258,"*","chr1:51315750-51316007"
3906,"chr1",51325264,51325600,337,"*","chr1:51325264-51325600"
3907,"chr1",51333219,51333438,220,"*","chr1:51333219-51333438"
3908,"chr1",51333600,51334750,1151,"*","chr1:51333600-51334750"
3909,"chr1",51348636,51349217,582,"*","chr1:51348636-51349217"
3910,"chr1",51371686,51373028,1343,"*","chr1:51371686-51373028"
3911,"chr1",51375324,51375867,544,"*","chr1:51375324-51375867"
3912,"chr1",51380432,51380889,458,"*","chr1:51380432-51380889"
3913,"chr1",51383142,51383479,338,"*","chr1:51383142-51383479"
3914,"chr1",51429959,51430186,228,"*","chr1:51429959-51430186"
3915,"chr1",51445330,51446649,1320,"*","chr1:51445330-51446649"
3916,"chr1",51454716,51454916,201,"*","chr1:51454716-51454916"
3917,"chr1",51457458,51457796,339,"*","chr1:51457458-51457796"
3918,"chr1",51459095,51459649,555,"*","chr1:51459095-51459649"
3919,"chr1",51463009,51463439,431,"*","chr1:51463009-51463439"
3920,"chr1",51466458,51467814,1357,"*","chr1:51466458-51467814"
3921,"chr1",51468050,51468846,797,"*","chr1:51468050-51468846"
3922,"chr1",51477820,51479082,1263,"*","chr1:51477820-51479082"
3923,"chr1",51480676,51480876,201,"*","chr1:51480676-51480876"
3924,"chr1",51486417,51487029,613,"*","chr1:51486417-51487029"
3925,"chr1",51493834,51494347,514,"*","chr1:51493834-51494347"
3926,"chr1",51501504,51501783,280,"*","chr1:51501504-51501783"
3927,"chr1",51502345,51502576,232,"*","chr1:51502345-51502576"
3928,"chr1",51504380,51504581,202,"*","chr1:51504380-51504581"
3929,"chr1",51507634,51507923,290,"*","chr1:51507634-51507923"
3930,"chr1",51509216,51509711,496,"*","chr1:51509216-51509711"
3931,"chr1",51513104,51515631,2528,"*","chr1:51513104-51515631"
3932,"chr1",51527650,51527875,226,"*","chr1:51527650-51527875"
3933,"chr1",51528881,51529359,479,"*","chr1:51528881-51529359"
3934,"chr1",51529711,51530798,1088,"*","chr1:51529711-51530798"
3935,"chr1",51531582,51531880,299,"*","chr1:51531582-51531880"
3936,"chr1",51538878,51540154,1277,"*","chr1:51538878-51540154"
3937,"chr1",51549170,51549596,427,"*","chr1:51549170-51549596"
3938,"chr1",51551789,51552147,359,"*","chr1:51551789-51552147"
3939,"chr1",51556845,51557115,271,"*","chr1:51556845-51557115"
3940,"chr1",51563154,51563431,278,"*","chr1:51563154-51563431"
3941,"chr1",51564164,51564400,237,"*","chr1:51564164-51564400"
3942,"chr1",51566875,51567102,228,"*","chr1:51566875-51567102"
3943,"chr1",51577934,51578219,286,"*","chr1:51577934-51578219"
3944,"chr1",51584916,51585512,597,"*","chr1:51584916-51585512"
3945,"chr1",51593986,51594472,487,"*","chr1:51593986-51594472"
3946,"chr1",51594768,51595408,641,"*","chr1:51594768-51595408"
3947,"chr1",51596839,51597518,680,"*","chr1:51596839-51597518"
3948,"chr1",51600483,51600889,407,"*","chr1:51600483-51600889"
3949,"chr1",51607645,51608033,389,"*","chr1:51607645-51608033"
3950,"chr1",51615711,51616014,304,"*","chr1:51615711-51616014"
3951,"chr1",51617506,51618647,1142,"*","chr1:51617506-51618647"
3952,"chr1",51623323,51623912,590,"*","chr1:51623323-51623912"
3953,"chr1",51624743,51625615,873,"*","chr1:51624743-51625615"
3954,"chr1",51625823,51626059,237,"*","chr1:51625823-51626059"
3955,"chr1",51628313,51628680,368,"*","chr1:51628313-51628680"
3956,"chr1",51630108,51630386,279,"*","chr1:51630108-51630386"
3957,"chr1",51631563,51631932,370,"*","chr1:51631563-51631932"
3958,"chr1",51644497,51644889,393,"*","chr1:51644497-51644889"
3959,"chr1",51647509,51648109,601,"*","chr1:51647509-51648109"
3960,"chr1",51669099,51669435,337,"*","chr1:51669099-51669435"
3961,"chr1",51671394,51671898,505,"*","chr1:51671394-51671898"
3962,"chr1",51677810,51678498,689,"*","chr1:51677810-51678498"
3963,"chr1",51678582,51678846,265,"*","chr1:51678582-51678846"
3964,"chr1",51679593,51679837,245,"*","chr1:51679593-51679837"
3965,"chr1",51687808,51688423,616,"*","chr1:51687808-51688423"
3966,"chr1",51689584,51690347,764,"*","chr1:51689584-51690347"
3967,"chr1",51696696,51696996,301,"*","chr1:51696696-51696996"
3968,"chr1",51697213,51698254,1042,"*","chr1:51697213-51698254"
3969,"chr1",51703287,51703516,230,"*","chr1:51703287-51703516"
3970,"chr1",51709041,51709241,201,"*","chr1:51709041-51709241"
3971,"chr1",51720105,51720795,691,"*","chr1:51720105-51720795"
3972,"chr1",51728894,51729453,560,"*","chr1:51728894-51729453"
3973,"chr1",51736888,51737537,650,"*","chr1:51736888-51737537"
3974,"chr1",51740492,51741371,880,"*","chr1:51740492-51741371"
3975,"chr1",51746791,51747317,527,"*","chr1:51746791-51747317"
3976,"chr1",51747631,51748038,408,"*","chr1:51747631-51748038"
3977,"chr1",51750823,51751033,211,"*","chr1:51750823-51751033"
3978,"chr1",51758480,51759308,829,"*","chr1:51758480-51759308"
3979,"chr1",51759803,51760162,360,"*","chr1:51759803-51760162"
3980,"chr1",51760803,51761079,277,"*","chr1:51760803-51761079"
3981,"chr1",51766489,51767318,830,"*","chr1:51766489-51767318"
3982,"chr1",51770258,51770912,655,"*","chr1:51770258-51770912"
3983,"chr1",51780500,51780989,490,"*","chr1:51780500-51780989"
3984,"chr1",51781047,51781365,319,"*","chr1:51781047-51781365"
3985,"chr1",51782250,51782603,354,"*","chr1:51782250-51782603"
3986,"chr1",51785930,51786435,506,"*","chr1:51785930-51786435"
3987,"chr1",51789415,51789892,478,"*","chr1:51789415-51789892"
3988,"chr1",51797856,51798189,334,"*","chr1:51797856-51798189"
3989,"chr1",51804708,51805699,992,"*","chr1:51804708-51805699"
3990,"chr1",51814980,51815519,540,"*","chr1:51814980-51815519"
3991,"chr1",51821683,51822605,923,"*","chr1:51821683-51822605"
3992,"chr1",51829545,51830334,790,"*","chr1:51829545-51830334"
3993,"chr1",51838013,51838671,659,"*","chr1:51838013-51838671"
3994,"chr1",51842220,51842528,309,"*","chr1:51842220-51842528"
3995,"chr1",51846751,51846981,231,"*","chr1:51846751-51846981"
3996,"chr1",51847751,51848098,348,"*","chr1:51847751-51848098"
3997,"chr1",51849427,51850150,724,"*","chr1:51849427-51850150"
3998,"chr1",51855725,51857022,1298,"*","chr1:51855725-51857022"
3999,"chr1",51862458,51862693,236,"*","chr1:51862458-51862693"
4000,"chr1",51863066,51864013,948,"*","chr1:51863066-51864013"
4001,"chr1",51866549,51866885,337,"*","chr1:51866549-51866885"
4002,"chr1",51870635,51870918,284,"*","chr1:51870635-51870918"
4003,"chr1",51871402,51871919,518,"*","chr1:51871402-51871919"
4004,"chr1",51872939,51873359,421,"*","chr1:51872939-51873359"
4005,"chr1",51876874,51877121,248,"*","chr1:51876874-51877121"
4006,"chr1",51879407,51880025,619,"*","chr1:51879407-51880025"
4007,"chr1",51885632,51886167,536,"*","chr1:51885632-51886167"
4008,"chr1",51886911,51887317,407,"*","chr1:51886911-51887317"
4009,"chr1",51887457,51887696,240,"*","chr1:51887457-51887696"
4010,"chr1",51888301,51888596,296,"*","chr1:51888301-51888596"
4011,"chr1",51890990,51891227,238,"*","chr1:51890990-51891227"
4012,"chr1",51893590,51894515,926,"*","chr1:51893590-51894515"
4013,"chr1",51895863,51896093,231,"*","chr1:51895863-51896093"
4014,"chr1",51896198,51896524,327,"*","chr1:51896198-51896524"
4015,"chr1",51897182,51897734,553,"*","chr1:51897182-51897734"
4016,"chr1",51903349,51903953,605,"*","chr1:51903349-51903953"
4017,"chr1",51904913,51905335,423,"*","chr1:51904913-51905335"
4018,"chr1",51906096,51906592,497,"*","chr1:51906096-51906592"
4019,"chr1",51907194,51907521,328,"*","chr1:51907194-51907521"
4020,"chr1",51907891,51908162,272,"*","chr1:51907891-51908162"
4021,"chr1",51909415,51909626,212,"*","chr1:51909415-51909626"
4022,"chr1",51911462,51911892,431,"*","chr1:51911462-51911892"
4023,"chr1",51915017,51916341,1325,"*","chr1:51915017-51916341"
4024,"chr1",51923059,51923345,287,"*","chr1:51923059-51923345"
4025,"chr1",51929680,51930155,476,"*","chr1:51929680-51930155"
4026,"chr1",51930766,51931157,392,"*","chr1:51930766-51931157"
4027,"chr1",51931556,51931895,340,"*","chr1:51931556-51931895"
4028,"chr1",51934604,51935123,520,"*","chr1:51934604-51935123"
4029,"chr1",51944834,51945313,480,"*","chr1:51944834-51945313"
4030,"chr1",51953527,51953804,278,"*","chr1:51953527-51953804"
4031,"chr1",51992518,51992985,468,"*","chr1:51992518-51992985"
4032,"chr1",51996188,51996612,425,"*","chr1:51996188-51996612"
4033,"chr1",51996864,51997708,845,"*","chr1:51996864-51997708"
4034,"chr1",51998796,51999000,205,"*","chr1:51998796-51999000"
4035,"chr1",52004303,52004627,325,"*","chr1:52004303-52004627"
4036,"chr1",52008637,52009324,688,"*","chr1:52008637-52009324"
4037,"chr1",52011493,52011731,239,"*","chr1:52011493-52011731"
4038,"chr1",52019833,52020192,360,"*","chr1:52019833-52020192"
4039,"chr1",52022322,52022608,287,"*","chr1:52022322-52022608"
4040,"chr1",52034993,52035519,527,"*","chr1:52034993-52035519"
4041,"chr1",52039331,52039630,300,"*","chr1:52039331-52039630"
4042,"chr1",52043362,52043613,252,"*","chr1:52043362-52043613"
4043,"chr1",52074380,52074652,273,"*","chr1:52074380-52074652"
4044,"chr1",52078946,52079452,507,"*","chr1:52078946-52079452"
4045,"chr1",52079970,52080387,418,"*","chr1:52079970-52080387"
4046,"chr1",52085767,52086737,971,"*","chr1:52085767-52086737"
4047,"chr1",52087323,52087613,291,"*","chr1:52087323-52087613"
4048,"chr1",52088877,52089265,389,"*","chr1:52088877-52089265"
4049,"chr1",52098910,52099336,427,"*","chr1:52098910-52099336"
4050,"chr1",52100734,52100961,228,"*","chr1:52100734-52100961"
4051,"chr1",52113455,52114282,828,"*","chr1:52113455-52114282"
4052,"chr1",52119099,52120178,1080,"*","chr1:52119099-52120178"
4053,"chr1",52140176,52140836,661,"*","chr1:52140176-52140836"
4054,"chr1",52141680,52141890,211,"*","chr1:52141680-52141890"
4055,"chr1",52143509,52144010,502,"*","chr1:52143509-52144010"
4056,"chr1",52144851,52145382,532,"*","chr1:52144851-52145382"
4057,"chr1",52146601,52147106,506,"*","chr1:52146601-52147106"
4058,"chr1",52148193,52148776,584,"*","chr1:52148193-52148776"
4059,"chr1",52148948,52149455,508,"*","chr1:52148948-52149455"
4060,"chr1",52150138,52150429,292,"*","chr1:52150138-52150429"
4061,"chr1",52150838,52151165,328,"*","chr1:52150838-52151165"
4062,"chr1",52152511,52152918,408,"*","chr1:52152511-52152918"
4063,"chr1",52154815,52155404,590,"*","chr1:52154815-52155404"
4064,"chr1",52158122,52159323,1202,"*","chr1:52158122-52159323"
4065,"chr1",52166583,52167320,738,"*","chr1:52166583-52167320"
4066,"chr1",52169694,52169944,251,"*","chr1:52169694-52169944"
4067,"chr1",52170198,52170567,370,"*","chr1:52170198-52170567"
4068,"chr1",52171585,52172025,441,"*","chr1:52171585-52172025"
4069,"chr1",52172743,52173099,357,"*","chr1:52172743-52173099"
4070,"chr1",52175595,52175896,302,"*","chr1:52175595-52175896"
4071,"chr1",52177044,52177579,536,"*","chr1:52177044-52177579"
4072,"chr1",52182191,52182397,207,"*","chr1:52182191-52182397"
4073,"chr1",52190612,52191372,761,"*","chr1:52190612-52191372"
4074,"chr1",52192020,52192305,286,"*","chr1:52192020-52192305"
4075,"chr1",52225690,52226001,312,"*","chr1:52225690-52226001"
4076,"chr1",52232524,52233874,1351,"*","chr1:52232524-52233874"
4077,"chr1",52242459,52242804,346,"*","chr1:52242459-52242804"
4078,"chr1",52244678,52244924,247,"*","chr1:52244678-52244924"
4079,"chr1",52245180,52245380,201,"*","chr1:52245180-52245380"
4080,"chr1",52249093,52249351,259,"*","chr1:52249093-52249351"
4081,"chr1",52251046,52251767,722,"*","chr1:52251046-52251767"
4082,"chr1",52253544,52253819,276,"*","chr1:52253544-52253819"
4083,"chr1",52254484,52254870,387,"*","chr1:52254484-52254870"
4084,"chr1",52257770,52258394,625,"*","chr1:52257770-52258394"
4085,"chr1",52259678,52259964,287,"*","chr1:52259678-52259964"
4086,"chr1",52263338,52263543,206,"*","chr1:52263338-52263543"
4087,"chr1",52264368,52264839,472,"*","chr1:52264368-52264839"
4088,"chr1",52266120,52266369,250,"*","chr1:52266120-52266369"
4089,"chr1",52267826,52268031,206,"*","chr1:52267826-52268031"
4090,"chr1",52269911,52270128,218,"*","chr1:52269911-52270128"
4091,"chr1",52270506,52270994,489,"*","chr1:52270506-52270994"
4092,"chr1",52272485,52272761,277,"*","chr1:52272485-52272761"
4093,"chr1",52277971,52278798,828,"*","chr1:52277971-52278798"
4094,"chr1",52279601,52279859,259,"*","chr1:52279601-52279859"
4095,"chr1",52288476,52288887,412,"*","chr1:52288476-52288887"
4096,"chr1",52293140,52294219,1080,"*","chr1:52293140-52294219"
4097,"chr1",52299679,52300042,364,"*","chr1:52299679-52300042"
4098,"chr1",52302737,52303098,362,"*","chr1:52302737-52303098"
4099,"chr1",52306980,52307395,416,"*","chr1:52306980-52307395"
4100,"chr1",52331629,52331960,332,"*","chr1:52331629-52331960"
4101,"chr1",52336876,52337121,246,"*","chr1:52336876-52337121"
4102,"chr1",52338211,52339021,811,"*","chr1:52338211-52339021"
4103,"chr1",52354326,52354762,437,"*","chr1:52354326-52354762"
4104,"chr1",52366516,52366878,363,"*","chr1:52366516-52366878"
4105,"chr1",52374419,52374710,292,"*","chr1:52374419-52374710"
4106,"chr1",52375553,52375756,204,"*","chr1:52375553-52375756"
4107,"chr1",52387300,52387572,273,"*","chr1:52387300-52387572"
4108,"chr1",52388285,52388625,341,"*","chr1:52388285-52388625"
4109,"chr1",52393037,52393360,324,"*","chr1:52393037-52393360"
4110,"chr1",52422363,52422583,221,"*","chr1:52422363-52422583"
4111,"chr1",52423774,52424396,623,"*","chr1:52423774-52424396"
4112,"chr1",52428046,52428597,552,"*","chr1:52428046-52428597"
4113,"chr1",52436182,52436382,201,"*","chr1:52436182-52436382"
4114,"chr1",52447990,52448281,292,"*","chr1:52447990-52448281"
4115,"chr1",52454738,52455078,341,"*","chr1:52454738-52455078"
4116,"chr1",52456202,52456507,306,"*","chr1:52456202-52456507"
4117,"chr1",52460985,52461385,401,"*","chr1:52460985-52461385"
4118,"chr1",52463515,52463837,323,"*","chr1:52463515-52463837"
4119,"chr1",52465991,52466416,426,"*","chr1:52465991-52466416"
4120,"chr1",52467831,52468049,219,"*","chr1:52467831-52468049"
4121,"chr1",52470916,52471441,526,"*","chr1:52470916-52471441"
4122,"chr1",52473659,52473944,286,"*","chr1:52473659-52473944"
4123,"chr1",52489318,52490228,911,"*","chr1:52489318-52490228"
4124,"chr1",52496985,52497270,286,"*","chr1:52496985-52497270"
4125,"chr1",52499800,52501131,1332,"*","chr1:52499800-52501131"
4126,"chr1",52501768,52502249,482,"*","chr1:52501768-52502249"
4127,"chr1",52515387,52515683,297,"*","chr1:52515387-52515683"
4128,"chr1",52520428,52520695,268,"*","chr1:52520428-52520695"
4129,"chr1",52524207,52524535,329,"*","chr1:52524207-52524535"
4130,"chr1",52538411,52538626,216,"*","chr1:52538411-52538626"
4131,"chr1",52578130,52578971,842,"*","chr1:52578130-52578971"
4132,"chr1",52580407,52580639,233,"*","chr1:52580407-52580639"
4133,"chr1",52597304,52598891,1588,"*","chr1:52597304-52598891"
4134,"chr1",52620742,52620964,223,"*","chr1:52620742-52620964"
4135,"chr1",52627441,52627828,388,"*","chr1:52627441-52627828"
4136,"chr1",52630614,52631431,818,"*","chr1:52630614-52631431"
4137,"chr1",52647982,52648853,872,"*","chr1:52647982-52648853"
4138,"chr1",52653019,52653378,360,"*","chr1:52653019-52653378"
4139,"chr1",52653604,52653824,221,"*","chr1:52653604-52653824"
4140,"chr1",52655489,52655698,210,"*","chr1:52655489-52655698"
4141,"chr1",52660219,52660860,642,"*","chr1:52660219-52660860"
4142,"chr1",52666115,52666315,201,"*","chr1:52666115-52666315"
4143,"chr1",52669251,52669600,350,"*","chr1:52669251-52669600"
4144,"chr1",52669974,52670487,514,"*","chr1:52669974-52670487"
4145,"chr1",52676340,52677227,888,"*","chr1:52676340-52677227"
4146,"chr1",52683434,52683923,490,"*","chr1:52683434-52683923"
4147,"chr1",52702657,52702899,243,"*","chr1:52702657-52702899"
4148,"chr1",52703349,52704104,756,"*","chr1:52703349-52704104"
4149,"chr1",52714215,52714810,596,"*","chr1:52714215-52714810"
4150,"chr1",52718301,52718501,201,"*","chr1:52718301-52718501"
4151,"chr1",52719149,52719349,201,"*","chr1:52719149-52719349"
4152,"chr1",52722806,52723094,289,"*","chr1:52722806-52723094"
4153,"chr1",52726282,52727814,1533,"*","chr1:52726282-52727814"
4154,"chr1",52731270,52731568,299,"*","chr1:52731270-52731568"
4155,"chr1",52734080,52734676,597,"*","chr1:52734080-52734676"
4156,"chr1",52748515,52748815,301,"*","chr1:52748515-52748815"
4157,"chr1",52749968,52750531,564,"*","chr1:52749968-52750531"
4158,"chr1",52758420,52758625,206,"*","chr1:52758420-52758625"
4159,"chr1",52764327,52764527,201,"*","chr1:52764327-52764527"
4160,"chr1",52765216,52765699,484,"*","chr1:52765216-52765699"
4161,"chr1",52765870,52766331,462,"*","chr1:52765870-52766331"
4162,"chr1",52767786,52768096,311,"*","chr1:52767786-52768096"
4163,"chr1",52790011,52790593,583,"*","chr1:52790011-52790593"
4164,"chr1",52792853,52793243,391,"*","chr1:52792853-52793243"
4165,"chr1",52794809,52795327,519,"*","chr1:52794809-52795327"
4166,"chr1",52796142,52796354,213,"*","chr1:52796142-52796354"
4167,"chr1",52799083,52800905,1823,"*","chr1:52799083-52800905"
4168,"chr1",52801813,52802847,1035,"*","chr1:52801813-52802847"
4169,"chr1",52804811,52805579,769,"*","chr1:52804811-52805579"
4170,"chr1",52816612,52818139,1528,"*","chr1:52816612-52818139"
4171,"chr1",52833882,52834337,456,"*","chr1:52833882-52834337"
4172,"chr1",52844662,52845493,832,"*","chr1:52844662-52845493"
4173,"chr1",52854253,52854525,273,"*","chr1:52854253-52854525"
4174,"chr1",52873831,52875123,1293,"*","chr1:52873831-52875123"
4175,"chr1",52901036,52901377,342,"*","chr1:52901036-52901377"
4176,"chr1",52951213,52951962,750,"*","chr1:52951213-52951962"
4177,"chr1",52952278,52953622,1345,"*","chr1:52952278-52953622"
4178,"chr1",52955240,52955613,374,"*","chr1:52955240-52955613"
4179,"chr1",52960349,52960656,308,"*","chr1:52960349-52960656"
4180,"chr1",52974621,52975314,694,"*","chr1:52974621-52975314"
4181,"chr1",53007393,53007643,251,"*","chr1:53007393-53007643"
4182,"chr1",53014692,53014991,300,"*","chr1:53014692-53014991"
4183,"chr1",53020363,53020563,201,"*","chr1:53020363-53020563"
4184,"chr1",53032821,53033021,201,"*","chr1:53032821-53033021"
4185,"chr1",53049781,53050189,409,"*","chr1:53049781-53050189"
4186,"chr1",53053298,53053597,300,"*","chr1:53053298-53053597"
4187,"chr1",53056398,53056676,279,"*","chr1:53056398-53056676"
4188,"chr1",53059168,53059368,201,"*","chr1:53059168-53059368"
4189,"chr1",53062164,53062550,387,"*","chr1:53062164-53062550"
4190,"chr1",53062668,53063083,416,"*","chr1:53062668-53063083"
4191,"chr1",53063220,53063654,435,"*","chr1:53063220-53063654"
4192,"chr1",53070894,53071097,204,"*","chr1:53070894-53071097"
4193,"chr1",53085360,53085763,404,"*","chr1:53085360-53085763"
4194,"chr1",53086198,53086496,299,"*","chr1:53086198-53086496"
4195,"chr1",53182764,53182986,223,"*","chr1:53182764-53182986"
4196,"chr1",53201842,53202166,325,"*","chr1:53201842-53202166"
4197,"chr1",53272297,53273121,825,"*","chr1:53272297-53273121"
4198,"chr1",53289645,53290079,435,"*","chr1:53289645-53290079"
4199,"chr1",53291435,53291879,445,"*","chr1:53291435-53291879"
4200,"chr1",53296784,53297573,790,"*","chr1:53296784-53297573"
4201,"chr1",53313267,53314155,889,"*","chr1:53313267-53314155"
4202,"chr1",53315064,53315266,203,"*","chr1:53315064-53315266"
4203,"chr1",53319349,53319853,505,"*","chr1:53319349-53319853"
4204,"chr1",53352400,53353142,743,"*","chr1:53352400-53353142"
4205,"chr1",53376043,53376454,412,"*","chr1:53376043-53376454"
4206,"chr1",53384293,53384510,218,"*","chr1:53384293-53384510"
4207,"chr1",53394038,53394706,669,"*","chr1:53394038-53394706"
4208,"chr1",53404142,53404414,273,"*","chr1:53404142-53404414"
4209,"chr1",53434507,53435301,795,"*","chr1:53434507-53435301"
4210,"chr1",53472546,53472746,201,"*","chr1:53472546-53472746"
4211,"chr1",53473937,53474160,224,"*","chr1:53473937-53474160"
4212,"chr1",53538483,53539131,649,"*","chr1:53538483-53539131"
4213,"chr1",53569772,53570271,500,"*","chr1:53569772-53570271"
4214,"chr1",53580741,53581381,641,"*","chr1:53580741-53581381"
4215,"chr1",53640025,53640947,923,"*","chr1:53640025-53640947"
4216,"chr1",53642916,53643153,238,"*","chr1:53642916-53643153"
4217,"chr1",53664252,53664825,574,"*","chr1:53664252-53664825"
4218,"chr1",53668607,53668808,202,"*","chr1:53668607-53668808"
4219,"chr1",53706547,53707205,659,"*","chr1:53706547-53707205"
4220,"chr1",53707304,53707514,211,"*","chr1:53707304-53707514"
4221,"chr1",53715258,53716632,1375,"*","chr1:53715258-53716632"
4222,"chr1",53720872,53721444,573,"*","chr1:53720872-53721444"
4223,"chr1",53727027,53727439,413,"*","chr1:53727027-53727439"
4224,"chr1",53728665,53729219,555,"*","chr1:53728665-53729219"
4225,"chr1",53734158,53734559,402,"*","chr1:53734158-53734559"
4226,"chr1",53735737,53736053,317,"*","chr1:53735737-53736053"
4227,"chr1",53740203,53740604,402,"*","chr1:53740203-53740604"
4228,"chr1",53750811,53751282,472,"*","chr1:53750811-53751282"
4229,"chr1",53765100,53766592,1493,"*","chr1:53765100-53766592"
4230,"chr1",53774161,53774658,498,"*","chr1:53774161-53774658"
4231,"chr1",53784421,53785699,1279,"*","chr1:53784421-53785699"
4232,"chr1",53791537,53791794,258,"*","chr1:53791537-53791794"
4233,"chr1",53795861,53796061,201,"*","chr1:53795861-53796061"
4234,"chr1",53797266,53797615,350,"*","chr1:53797266-53797615"
4235,"chr1",53809007,53809241,235,"*","chr1:53809007-53809241"
4236,"chr1",53814198,53814841,644,"*","chr1:53814198-53814841"
4237,"chr1",53816561,53816977,417,"*","chr1:53816561-53816977"
4238,"chr1",53818346,53818769,424,"*","chr1:53818346-53818769"
4239,"chr1",53820244,53820838,595,"*","chr1:53820244-53820838"
4240,"chr1",53823660,53824796,1137,"*","chr1:53823660-53824796"
4241,"chr1",53825150,53825377,228,"*","chr1:53825150-53825377"
4242,"chr1",53838375,53838591,217,"*","chr1:53838375-53838591"
4243,"chr1",53841060,53841686,627,"*","chr1:53841060-53841686"
4244,"chr1",53844461,53845261,801,"*","chr1:53844461-53845261"
4245,"chr1",53845858,53846425,568,"*","chr1:53845858-53846425"
4246,"chr1",53851027,53851866,840,"*","chr1:53851027-53851866"
4247,"chr1",53855982,53856187,206,"*","chr1:53855982-53856187"
